-4.77,2.41,8.27,-0.03,0.05,0.01,-1.83,-0.24,-0.61,3
-4.89,0.45,8.55,-0.03,-0.01,0.03,1.04,-0.06,0.12,3
4.21,8.53,1.99,-0.03,-0.1,-0.01,0.24,0.06,-1.04,3
-5.04,1.77,8.24,-0.11,0.4,-0.14,11.66,11.29,-4.76,1
-9.4,-3.02,8.28,-6.77,-4.64,-1.04,2.26,37.66,-29.85,1
-4.76,1.72,8.42,-0.38,-0.04,-0.19,6.47,-1.4,-8.18,1
-4.83,1.78,8.45,0.1,-0.31,0.22,10.13,106.87,-7.02,1
-5.09,1.18,8.33,-0.07,0.02,-0.03,-0.79,-1.83,-0.18,3
5.39,6.99,3.76,-0.09,-0.23,0,13.79,-11.9,-21.3,3
4.1,8.58,1.97,-0.05,-0.08,-0.02,-0.06,-0.18,-0.12,3
-5.27,0.88,8.26,0.19,0.2,0.13,12.57,48.4,-27.95,1
-4.66,1.54,8.48,-0.01,0.19,-0.06,-0.55,-1.65,-1.04,3
-8.51,2.81,11.3,-0.57,0.9,5.85,-63.11,-60.3,-37.84,1
-4.79,2.48,8.24,-0.03,0.06,0.01,-0.12,-0.31,-0.24,3
4.18,8.46,2.29,-0.03,-0.1,-0.05,-0.18,-0.24,-0.18,3
-3.03,2.71,15.19,4.22,3.23,8.6,131.35,-215.64,-13.18,2
5.73,7.54,1.95,-0.1,-0.18,0.23,-7.81,-1.83,6.53,3
4.12,8.58,1.95,-0.05,-0.08,-0.03,-0.12,-0.12,-0.12,3
-4.58,1.68,8.49,0.03,0.08,-0.03,-4.46,0.43,0,3
-4.77,0.39,8.57,0.01,0.02,0,-7.14,-1.16,-2.01,3
-7.28,4.31,5.41,-2.58,2.84,-3.09,-2.44,5.86,-11.23,2
-3.22,1.79,16.33,3.46,0.13,9.33,119.38,-20.81,-198.06,2
-5.14,1.29,8.25,-0.06,0.1,-0.07,1.04,2.01,-8.61,3
-6.83,-1.39,8.71,-0.22,-1.74,1.45,97.35,-78.12,-90.45,1
-6.9,0.4,8.3,-3.46,-2,-0.57,13.55,-50.6,8.54,1
-9.06,0.14,6.97,-3.26,-1.83,-0.71,49.07,46.69,-26,1
4.11,8.57,1.98,-0.05,-0.09,-0.02,-0.55,0.24,-0.18,3
-4.88,0.49,8.52,-0.02,0,0,-0.37,-0.06,-0.18,3
-4.88,0.48,8.54,-0.02,0,0.02,-0.18,-0.06,-0.12,3
-4.81,0.63,8.55,-0.04,0.02,-0.01,2.69,0.37,3.91,3
-6.74,-0.33,8.78,0.68,-1.71,2.5,-0.61,-73.79,-294.37,2
-9,2.47,5.19,-6.25,-0.14,-3.87,-3.66,79.71,72.45,1
-4.88,0.47,8.54,-0.02,0,0.02,-0.49,-0.18,-0.24,3
4,8.62,1.97,-0.05,-0.09,-0.04,2.2,-2.38,4.09,3
-5.36,1.02,8.24,-0.05,0.02,0.04,17.88,9.4,-8.61,1
-12,7.82,10.58,-2.57,6.39,8.21,-68.66,-101.44,-150.88,1
-10.96,3.4,11.4,-2.57,1.86,6.53,32.41,-131.71,80.32,1
-5.24,1.91,8.22,-0.2,0.02,0,5.49,7.81,4.46,1
-4.65,2.46,8.44,0.04,-0.08,0.2,-21.18,0.37,-13.85,3
-3.28,5.32,6.89,5.29,3.64,2.39,39.73,-166.32,-58.29,1
-4.77,0.37,8.63,-0.02,-0.04,0.05,1.16,-0.18,-0.06,3
24.86,38.95,-32.52,0.32,-11.61,-31.42,8.12,4.09,11.47,1
-5.2,4.12,10.87,3.63,2.24,7.02,-67.02,198.61,-25.45,1
-5.56,0.84,8.48,0.51,0.29,0.78,-90.76,-18.92,51.03,1
-5.93,6.34,15.05,1.89,7.56,9.24,-15.93,-171.75,-34.67,2
-6.93,-0.31,7.28,-1.58,-1.88,-0.81,24.54,-14.47,-24.84,1
-4.65,2.26,8.49,-0.22,0.09,0,14.53,-4.46,-33.45,1
-5.48,1.29,7.97,-0.04,0.49,-0.17,-30.7,-10.56,-8.91,1
4.03,8.6,1.97,-0.06,-0.1,-0.02,-0.24,-0.31,0.55,3
-4.7,1.62,8.56,-0.26,-0.49,0.06,-0.92,0.79,8.12,1
-6.85,0.75,6.93,-3.79,-2.84,-1.69,31.98,30.27,-10.68,1
4.11,8.56,1.96,-0.05,-0.1,-0.04,-0.06,0,-0.06,3
-4.88,0.46,8.55,-0.02,-0.02,0.03,-0.55,-0.12,-0.24,3
-4.42,1.79,8.84,0.24,0.15,0.35,5.86,33.45,-3.11,1
-4.6,1.17,8.61,-0.02,0.08,-0.01,-4.21,-0.55,0.73,3
-4.83,1.87,8.42,0.03,0.42,0.01,-0.06,1.65,-6.9,1
-4.6,1.72,8.44,0.22,0.1,0.04,1.95,-1.95,-3.11,1
-4.87,0.47,8.54,-0.01,-0.01,0.02,-0.12,-0.18,-0.06,3
-4.53,1.9,8.54,0.55,0.21,0.3,-0.67,1.34,-13.49,1
-4.78,0.71,8.56,-0.01,0.01,0.01,-0.85,-0.18,-0.31,3
-4.28,7.3,15.37,1.99,8.37,7.89,97.35,-135.25,176.27,2
-6.58,2.38,6.61,-1.36,0.2,-1.42,13.18,-3.3,-75.07,1
-3.89,2.55,11.15,2.71,0.73,4.12,132.69,385.13,-75.2,1
-9.18,2.27,6.26,-4.79,-0.32,-2.13,68.91,38.27,-36.13,2
-5.52,5.55,9.24,-2.3,3.37,0.23,146,12.45,5.49,2
-4.77,2.18,9.15,-0.12,0.62,0.63,31.01,495.42,-70.43,2
-4.8,2.16,8.1,0.19,0.55,-0.21,-0.85,-7.57,-7.51,3
-9.49,2.9,8.79,-0.33,3.15,5.27,-86.91,-166.81,24.48,1
-11.5,-0.52,-1.28,-8.26,-2.94,-10.23,13.98,25.33,-46.33,1
-4.24,2.22,8.49,0.48,0.82,0,4.7,4.09,13.24,1
-4.64,1.69,8.47,0.41,0.15,0.19,49.56,118.29,-59.81,1
-0.6,4.14,3.79,8.15,3.3,-0.58,68.54,-140.32,3.17,1
-3.22,6.61,9.02,4.01,6.63,2.37,189.82,-103.88,-118.84,2
-4.76,1.13,9.1,-0.14,-0.3,0.55,20.94,169.8,-4.58,1
-6.53,1.49,5.07,0.71,0.83,-1.53,100.34,47.55,83.5,1
-4.79,2.32,8.31,-0.05,0.03,0.03,-1.1,-0.55,-0.31,3
3.98,8.55,2.27,-0.06,-0.1,-0.04,0,0.49,1.28,3
-2.77,-0.63,10.08,5.93,-0.66,5.52,-34.97,-170.72,-18.31,2
-7.39,2.89,6,-3.52,0.65,-2.75,-14.34,35.22,-22.03,2
-3.17,2.2,5.47,4.95,3.14,0.02,4.21,-66.53,89.17,1
4.04,8.59,2,-0.07,-0.1,-0.01,0.31,-0.43,0.98,3
5.36,7.88,1.61,-0.04,-0.16,-0.05,-3.72,-4.03,1.16,3
-5.01,2.66,10.87,2.14,0.57,4.47,-109.99,209.53,-116.52,1
-7.28,0.61,3.23,-0.93,-2.06,-3.77,-28.81,-75.5,-73.67,1
4.09,8.49,2.34,-0.04,-0.1,-0.02,0.06,-0.73,-1.83,3
-4.68,1.02,8.63,-0.06,0,0.02,0.98,-0.79,-1.28,3
-4.7,1.32,8.88,-0.14,-0.29,0.33,174.8,185.49,23.44,1
-7.03,4.23,8.28,-3.32,2.3,-0.61,3.85,-34.91,69.7,1
-2.95,-1.98,2.83,1.44,-3.19,-5.87,-20.57,5.8,68.48,1
-7.13,1.57,2.1,-0.23,-1.07,-4.38,39.25,39.12,-0.24,1
-4.64,1.49,8.58,-0.02,0.07,0.03,-2.62,0.31,0.31,3
1.02,0.97,6.48,8.56,1.42,0.2,55.54,-139.1,82.09,1
-4.77,0.47,8.61,-0.01,0,0.03,-0.55,-0.18,-0.06,3
-4.93,0.79,8.56,0.01,-0.06,0.11,-1.83,2.44,-0.18,3
3.96,8.56,2.3,-0.06,-0.1,-0.01,0.18,-0.24,0.92,3
-4.77,0.71,8.58,-0.01,0.01,0.02,-0.61,-0.12,-0.18,3
4.2,8.53,1.99,-0.02,-0.11,-0.04,-0.31,-0.67,-1.77,3
-4.77,0.91,8.67,-0.07,-0.16,0.12,7.51,0.06,5.31,3
-4.77,1.89,13.8,1.02,-0.03,6.11,-12.94,132.14,34.3,2
-4.68,1.49,8.53,-0.05,0.05,0,-1.95,0.43,1.95,3
-4.88,0.48,8.53,-0.02,0,0.01,0.06,-0.12,-0.12,3
-8.5,4.66,8.66,-0.55,3.57,3.01,19.65,-105.65,59.2,1
-4.69,1.75,8.33,-0.08,-0.04,-0.15,2.14,40.59,-8.79,1
-2.92,2.17,11.09,2.41,0.8,2.95,46.51,-11.17,-69.52,1
-15.87,-3.13,3.83,-12.99,-5.94,-5.13,-124.08,356.45,-256.9,2
-4.47,0.82,7.69,3.13,-0.36,1.59,49.8,-140.69,-41.56,1
-4.66,1.54,8.55,-0.03,0.02,0.03,2.08,-0.85,-0.31,3
-3.61,1.98,9,-0.02,0.06,0.07,5.13,0.49,3.3,1
-5.32,0.63,9.08,0.04,0.21,0.87,-18.86,-10.31,3.05,1
-16.34,-1.74,4.59,-15.3,-4.81,-4.68,78.55,477.72,15.26,2
4.36,8.46,1.95,0.03,-0.12,-0.05,-0.92,0.79,-0.37,3
-4.87,0.47,8.54,-0.01,0,0.02,-0.06,-0.12,-0.12,3
-7.28,3.12,10.46,-1.91,0.87,2.55,54.32,77.39,-2.62,1
-5.76,0.54,8.53,-0.9,-1.25,0.19,-14.83,8.48,50.84,1
-4.43,2.11,8.36,0.09,0.21,-0.14,27.71,161.68,-13.06,1
-4.7,1.04,8.6,-0.04,0.04,0.02,-0.43,1.16,-2.69,3
-4.04,3.1,9.82,3.35,1.7,3.52,-47.85,-70.19,-112.37,1
-10.1,0.61,7.66,-5.65,-1.61,-0.8,38.64,505.25,-59.88,2
4.11,8.57,1.97,-0.05,-0.09,-0.03,0.12,-0.43,0,3
-6.03,4.5,14.21,3.24,4.46,10.97,-108.09,-112,-87.04,2
-4.63,1.2,8.62,-0.03,0.03,0.02,1.1,0.67,-1.59,3
-4.88,0.47,8.53,-0.02,-0.01,0.01,0,-0.12,-0.18,3
-4.67,2.22,8.35,-0.02,0.11,-0.04,-7.51,-1.04,-4.09,3
-11.98,2.2,5.66,-4.49,0.15,-0.36,-13.79,39.92,104.74,1
-4.78,1.01,8.64,-0.33,-0.33,-0.01,5.74,5.49,25.33,1
4.15,8.47,2.29,-0.05,-0.1,0,0.85,0.61,2.56,3
-4.67,0.79,10.21,2.12,-0.63,3.26,-123.66,-71.47,-182.13,1
-4.89,0.7,8.64,-0.08,-0.03,0.11,4.33,0.98,2.5,2
4.22,8.51,2,-0.04,-0.1,-0.02,0.18,-0.55,0.31,3
-4.9,0.54,8.5,-0.04,0.08,-0.02,-1.53,-0.73,0.85,3
-5.01,1.93,8.25,-0.24,-0.02,-0.11,-4.15,23.74,-8,1
4.08,8.59,1.97,-0.07,-0.09,-0.01,-0.12,0.18,5,3
-5.71,2.13,7.77,-0.03,0.21,0,58.35,189.21,-69.58,1
-9.55,8.91,10.05,-3.35,9.75,2.47,-4.64,-78.92,80.08,2
-7.86,-3.8,7.88,-3.42,-5.84,-0.64,-12.39,-3.78,-6.47,2
4.12,8.57,1.96,-0.04,-0.09,-0.04,-0.12,0,-0.24,3
-4.88,1.78,8.56,-0.18,0.24,0.08,0.18,-3.23,-10.31,1
-5.13,0.51,7.22,-2.98,-2.28,-1.94,16.42,-25.51,-6.9,1
-4.79,0.22,8.62,-0.01,-0.06,0.04,1.28,0,0.06,3
-6.9,9.21,15.3,0.94,12,10.09,-25.88,-281.68,133,2
-4.64,1.06,8.63,-0.05,0.03,0.01,1.53,-0.67,-0.12,3
-5.18,1.98,11.83,1.75,-0.24,5.24,-55.91,32.78,-63.9,1
-12.65,6.12,2.83,-10.65,5.63,-6.77,52.61,-28.87,24.35,2
4.24,8.48,2.02,-0.05,-0.11,-0.04,-0.18,-0.06,0.31,3
-18.33,-4.27,-1.5,-17.8,-7.07,-10.9,-109.86,106.08,90.52,2
-9.56,0.13,3.38,-6.04,-2.56,-5.39,-191.35,103.27,4.33,1
-9.02,1.65,3.71,-2.11,-1.43,-2.56,29.24,-51.76,-25.57,1
-5.2,1.95,11.48,3.99,1.04,8.13,-164.67,-159.73,21.24,1
-0.94,0.79,9.48,7.6,-0.02,4.69,-23.86,-92.16,-7.81,2
-5.38,0.08,8.31,-0.04,-0.01,0.06,2.32,0.49,-0.24,1
-4.79,1.35,8.52,-0.06,0.03,0.02,-5.92,2.87,-4.94,1
-11.53,2.31,10.59,-2.92,0.8,6.11,2.56,208.19,-46.94,2
-5.29,2.33,7.87,0.31,0.33,0.05,1.22,50.72,-21.55,1
-4.7,1.45,8.42,-0.4,-0.09,-0.27,11.84,9.95,-8.48,1
-4.65,1.45,8.58,-0.06,0.03,0.02,-14.04,-0.85,-20.02,3
-4.47,1.69,10.65,0.74,0.09,2.48,-122.01,-68.73,-19.65,1
-4.8,2.44,8.26,-0.04,0.03,0.01,-1.22,-0.43,-0.43,3
4.09,8.58,1.96,-0.06,-0.09,-0.03,0,-0.18,-0.12,3
-6.95,-1.09,7.75,1.01,-2.18,2.1,23.99,67.14,-82.46,1
-6.71,7.69,12.38,0.63,9.35,6.07,-9.22,-195.98,145.57,2
-4.77,0.7,8.58,-0.01,-0.01,0.02,-0.31,-0.12,-0.18,3
4.02,8.52,2.35,-0.09,-0.06,-0.09,0.73,7.51,3.42,3
-4.59,2.87,8.32,-0.05,0.04,0.08,-0.18,0.06,-0.12,2
-4.06,2.85,5.95,5.04,1.79,2.39,58.72,-137.27,49.68,1
-5.02,1.21,8.46,0,0,0.11,2.2,24.6,1.28,3
-4.87,0.48,8.54,0,0,0.02,0.06,-0.12,0,3
-4.98,2.42,8.16,-0.07,0.37,-0.1,6.1,0.06,1.34,1
5.56,6.89,3.94,-0.17,0.02,-0.11,6.16,3.11,10.56,3
-5.2,1.81,8.26,-0.07,0.02,0.08,5.25,8.61,-1.1,1
-17.6,1.96,5.59,-16.69,-0.17,-3.95,-54.63,-23.38,-21.55,2
-4.68,2.65,8.25,-0.04,0.04,0,-5.13,0.43,-0.31,3
-9.25,-4.79,8.39,-6.07,-6.6,-0.72,99.91,143.31,-211.49,1
-6.38,-3.63,7.87,-2.42,-4.91,-1.02,9.09,-1.16,-9.83,1
-4.87,0.49,8.54,-0.01,0.01,0.02,0,-0.12,0,3
-4.87,0.46,8.55,-0.01,0,0.03,0.24,-0.12,0,3
13.81,14.39,10.45,3.33,6.26,-33.23,-25.33,11.47,0.18,1
-1.1,-1.5,3.57,3.5,-3.05,-4.96,57.37,-105.1,90.27,1
-4.87,0.48,8.54,-0.01,0,0.02,0,-0.06,-0.18,3
-6.46,-2.37,10.63,-1.68,-2.86,2.06,28.81,378.17,-53.65,2
-12.51,2.07,3.98,-5.31,-0.82,-2.05,-17.7,-40.47,56.15,1
-9.55,-1.35,9.07,-6.18,-3.62,0.13,28.99,-36.19,-31.68,1
4.12,8.59,1.96,-0.04,-0.08,-0.03,-0.12,-0.24,-0.24,3
4.06,8.5,2.37,-0.06,-0.08,-0.03,-0.85,2.2,-1.4,3
-6.17,0.83,7.63,-2.24,-1.1,-1.16,10.25,624.94,-40.59,2
-7.25,3.7,4.85,1.77,3.1,1.01,-90.09,-141.24,-23.01,1
-4.47,0.43,8.66,0.1,0.06,-0.03,5.13,-1.65,2.99,3
-4.88,0.48,8.54,-0.02,0,0.02,-0.18,-0.12,-0.06,3
-4.77,2.26,8.31,-0.04,0.03,0,-0.12,-0.18,-0.18,3
-4.78,0.09,8.69,-0.01,-0.22,0.12,3.97,-0.31,0.67,3
-5.25,1.15,8.27,-0.03,0.03,0.03,1.83,2.2,-7.63,3
4.12,8.57,1.96,-0.03,-0.1,-0.03,0.12,-0.49,0.06,3
4.12,8.56,1.95,-0.04,-0.1,-0.05,-0.06,-0.12,-0.18,3
4.1,8.57,1.98,-0.06,-0.09,-0.03,-0.18,-0.06,-0.24,3
-4.88,0.43,8.55,-0.02,-0.03,0.03,-0.31,-0.12,-0.24,3
-4.87,0.49,8.55,-0.01,0.01,0.03,-0.06,-0.12,-0.12,3
-4.78,0.69,8.58,-0.02,-0.01,0.02,0.06,-0.18,-0.31,3
5.45,7.91,1.47,0.04,-0.15,0,-0.24,-0.31,-1.77,3
4.16,8.54,2,-0.02,-0.11,-0.02,-0.12,-0.43,-1.71,3
-4.87,0.46,8.53,-0.01,-0.02,0.01,0.24,-0.24,0.12,3
4.35,8.38,2.41,-0.28,0.18,-0.37,-4.58,24.72,38.64,3
-4.78,1.15,8.56,-0.01,0.06,0.05,-1.22,5.13,-6.9,3
5.27,7.24,3.57,-0.15,-0.09,-0.09,-5.13,10.62,19.84,3
4.2,8.52,1.98,-0.05,-0.1,-0.02,-0.55,0.37,-0.49,3
-4.62,1.69,8.51,0,0.1,0,-6.35,0.12,-0.85,3
-4.87,0.5,8.54,-0.01,0.02,0.02,0.79,-0.18,0,3
-4.65,2.23,8.38,0.08,0.06,0.05,0.73,-0.92,0.24,3
-4.39,2.05,14.73,1.79,0.21,7.32,-59.02,-33.75,-199.16,2
-4.78,0.68,8.57,-0.01,-0.01,0.02,-0.24,-0.06,-0.12,3
-7.54,3.04,9.26,-3.38,1.79,0.45,-13.98,-64.94,8.54,1
3.98,8.55,2.27,-0.05,-0.1,-0.03,0.12,-0.24,0.61,3
-8.03,3.69,7.65,-2.67,2.65,-0.51,20.26,-80.08,93.44,1
-4.4,3.81,8.57,0.34,1.87,0.19,-12.51,0.92,57.92,1
-2.52,-1.43,9.23,0.3,-3.01,-0.04,48.28,-25.33,-81.73,1
-4.38,2.34,14.47,1.15,0.77,6.5,-261.35,7.2,-41.93,2
-7.12,2.5,9.22,-3.09,0.55,0.48,22.34,-62.87,50.84,1
-4.79,0.22,8.64,-0.02,-0.05,0.06,1.53,-0.43,0.31,3
-4.75,1.37,10.54,1.69,-0.41,3.34,131.04,192.2,-79.83,1
-8.36,10.52,10.08,-0.36,11.71,4.52,-191.04,-60.3,152.95,2
4.89,7.27,3.39,-0.21,-0.45,0.11,-9.52,14.22,23.5,3
-4.77,0.41,8.61,-0.01,-0.02,0.03,-0.92,0.06,-0.24,3
-4.77,0.68,8.58,-0.01,-0.01,0.02,0,-0.06,-0.37,3
-4.79,0.75,8.57,-0.03,0.06,0.01,1.77,0.85,0.37,3
-6.89,2.13,5.71,-4.61,-0.76,-3.39,-42.6,47.18,55.97,1
4.12,8.57,1.95,-0.04,-0.1,-0.05,-0.31,0.06,-0.31,3
-3.85,2.75,6.95,4.94,1.99,2.63,-38.21,-99,-124.57,1
-10.44,-1.2,12.09,-7.1,-3.23,3.08,66.96,-59.14,-139.95,1
-4.65,1.61,8.48,-0.01,0.14,-0.04,-2.62,-0.79,2.01,3
-5.3,-7.41,1.31,-1.22,-10.48,-7.08,24.35,305.24,-72.57,2
-6.72,0.97,1.8,-3.35,-2.22,-6.86,-61.34,-254.09,-102.42,2
-8.47,6.37,14.8,-0.75,8.79,9.23,158.81,-226.2,266.24,2
-4.36,3.86,12.31,0.77,1.83,4.18,-25.33,169.07,-62.87,2
-12.84,1.73,11.05,-12.2,0.68,1.3,116.46,-286.44,136.35,2
-4.33,1.11,9.05,-0.15,-0.44,0.3,9.34,4.52,4.27,1
-8.67,-0.83,6.62,-5.46,-3.1,-2.38,59.39,4.82,-6.59,1
-3.29,1.29,8.3,-1.03,-0.65,-1.05,59.33,-17.15,-133.54,1
-4.77,0.79,8.56,0,-0.01,0.01,0.43,0.18,-0.24,3
4.2,8.32,2.49,-0.06,-0.2,0.08,14.22,4.15,10.07,3
-9.54,0.44,6.42,-3.66,-1.68,-1.15,26.61,54.63,-21.85,1
4.12,8.57,1.95,-0.04,-0.1,-0.03,-0.06,0.24,-0.43,3
4.19,8.5,2.01,-0.07,-0.1,-0.01,-0.55,0,-1.04,3
-6.18,1.73,7.81,-1.56,-0.59,-0.53,1.4,10.62,-21.85,2
-4.59,2.89,8.32,-0.05,0.06,0.08,-0.24,-0.12,0,2
-5.8,1.16,7.78,0.02,-0.05,-0.03,-36.01,-28.44,0.24,1
-5.96,6.49,4.86,2.1,5.88,-0.71,-6.47,-165.1,152.71,1
-3.34,4.4,6.16,4.29,3.5,0.05,133.97,-67.14,-92.65,1
-5.03,0.55,11.34,-0.13,-1.03,2.98,4.88,-0.12,-2.93,1
-8.62,-0.94,4.99,-4.12,-3.02,-3.49,-5.43,6.71,-8.48,2
-6.4,2.11,9.35,-1.83,0.63,0.79,-11.6,1.65,29.97,1
-5.09,1.2,8.33,-0.06,0.03,-0.02,-0.98,-1.71,0.43,3
-4.71,1.35,8.67,-0.09,-0.26,0.16,-4.94,0.31,1.89,2
-1.7,1.41,8.95,7.34,3.16,5.54,33.57,-265.14,-21.24,2
-4.64,1.23,8.59,-0.02,0.05,0,1.1,2.26,-3.97,3
-4.77,0.77,8.56,0,-0.02,0.02,1.1,0.31,-0.24,3
-6.58,2.43,7.58,-4.37,-0.16,-1.63,-27.22,38.09,88.68,1
-4.88,0.48,8.53,-0.02,0,0.01,-0.12,-0.06,-0.18,3
-4.74,1.17,8.55,0,0.03,0.03,-2.08,0.55,1.22,1
-8.82,2.99,2.73,-1.32,-0.52,-2.55,-33.33,-72.14,-75.26,1
-5.88,0.51,7.61,-1.79,-0.96,-1.19,-8.67,58.59,-16.24,2
-4.87,0.48,8.54,-0.01,-0.01,0.03,-0.37,-0.12,-0.12,3
-2.03,1.41,8.71,7.08,2.52,5.23,-36.8,-209.29,11.6,2
-7.92,4.73,8.03,-3.74,5.15,-0.85,-105.77,211.67,-124.33,2
-4.77,0.43,8.59,-0.01,0,0.01,-0.18,-0.12,0.24,3
-4.66,1.44,8.59,-0.03,-0.02,0.06,9.28,0.49,0.55,3
4.83,7.74,3.13,-0.12,-0.15,0.02,4.39,-6.35,-6.41,3
4.09,8.57,1.99,-0.05,-0.1,-0.01,-0.24,-0.06,-1.95,3
4.09,8.59,1.99,-0.02,-0.1,-0.01,-0.55,0.24,0.98,3
-4.7,1.96,9.76,0.34,0.26,1.51,80.02,-90.58,-83.92,1
-4.62,1.54,8.18,0,-0.23,-0.3,11.78,71.47,-16.05,1
-4.31,3.6,7.79,0.18,0.12,-0.22,14.95,-3.97,1.83,3
4.13,8.46,2.35,-0.04,-0.11,0,0.06,-0.92,-2.75,3
-11.9,9.36,10.93,-6.65,10.67,2.73,132.45,-97.72,295.35,2
-4.92,2.46,8.38,-0.42,0.23,-0.06,-0.92,261.6,-44.68,2
4.05,8.51,2.28,-0.07,-0.1,-0.03,0.06,0,1.28,3
-7.79,1.86,8.42,-4.9,-0.84,-0.56,-7.39,8.48,57.37,1
-4.09,0.92,9.75,-1.55,-0.8,0.42,47.24,-53.89,-102.48,1
4.1,8.57,1.97,-0.06,-0.1,-0.03,-0.06,-0.12,-0.18,3
-4.77,0.71,8.57,-0.01,0.01,0.02,0.24,-0.18,-0.18,3
4.1,8.57,1.96,-0.06,-0.1,-0.04,0,0.12,-0.12,3
-4.71,1.59,8.46,-0.01,0.12,-0.04,3.72,3.72,-1.46,3
-5.49,5.5,9.08,3.4,3.81,5.26,-54.2,-187.07,-46.51,1
-4.81,1.91,8.49,-0.11,0.36,0,1.04,-3.97,-9.09,1
-4.88,0.43,8.56,-0.02,-0.03,0.04,-0.85,-0.12,-0.24,3
-5.44,1.8,7.04,0.27,0.02,-0.75,-5.98,-13.06,-15.81,1
0,5.08,6.53,9.01,7.15,3.22,-82.34,-170.96,234.31,1
-11.25,1.45,2.59,-7.18,-0.17,-6.2,32.65,-7.08,-2.44,1
-9.02,0.62,4.53,-5.64,-1.45,-4.45,-3.36,0.73,23.93,1
4.2,8.45,2.28,-0.01,-0.11,-0.04,-0.18,0.43,0.67,3
-4.79,0.21,8.63,-0.02,-0.06,0.05,1.53,-0.24,1.59,3
-4.77,2.24,8.35,-0.02,0.01,0.05,4.39,0.43,2.32,3
-4.4,5.11,5.64,-0.33,3.21,-3.1,-4.88,3.97,13.18,1
4,8.55,2.26,-0.03,-0.1,-0.04,0.06,-0.12,1.16,3
-3.3,-1.58,2.89,0.69,-3.4,-5.89,17.52,-34.73,12.39,1
4.13,8.57,1.98,-0.03,-0.1,-0.01,-0.12,0.06,-0.31,3
0.33,12.15,5.94,-30.6,-3.58,-38.12,-28.2,261.84,23.38,1
-4.64,1.55,8.52,0.02,0.09,0,0.12,-0.92,3.3,3
4.22,9.13,2.09,-0.06,0.64,-0.32,-27.34,21.91,43.21,3
-5.03,0.69,9.36,0.18,-0.52,1.13,28.32,24.66,-4.21,1
-12.7,3.98,7.59,-11.29,2.48,-2.01,-53.47,2.99,-18.68,2
-11.51,5.21,9.04,-2.4,5.1,5.38,-31.92,-131.53,-28.99,1
-4.88,0.48,8.52,-0.02,0,0,0,-0.12,-0.12,3
-4.75,2.18,8.39,0.07,0.32,0.04,-0.24,-2.5,-4.46,1
4.11,8.57,1.95,-0.05,-0.1,-0.03,-0.12,-0.06,-0.18,3
-4.86,0.49,8.54,0,0.01,0.02,-0.18,-0.06,-0.06,3
-4.56,1.67,8.5,0.05,0.07,-0.02,-3.3,0.31,0.49,3
-4.78,0.44,8.59,-0.02,-0.02,0.01,2.69,0.49,-0.92,3
-8.8,1.69,5.34,-2.64,-0.45,-2,67.14,-5.92,-24.48,1
-4.77,2.23,8.33,-0.04,0.04,0.01,-0.18,-0.12,-0.18,3
-2.47,-3.91,10.1,7.13,-2.79,8.35,-350.52,-88.2,41.2,2
-4.96,1.81,8.15,-0.2,-0.34,-0.17,1.4,-1.95,-31.19,1
-4.88,0.47,8.54,-0.02,-0.01,0.03,0.18,-0.12,-0.12,3
-4.94,0.99,8.47,-0.02,0.09,0.02,2.87,-0.06,-9.89,3
-5.06,2.57,9.07,4.62,2.6,7.43,-204.83,-204.1,-60.3,2
-9.4,0.71,6.68,-2.16,-0.57,0.17,2.62,-57.19,-16.48,1
-4.87,0.85,8.59,-0.54,-0.84,-0.06,6.65,2.14,18.07,1
-4.43,-0.53,8.73,0.23,-0.85,0.09,-17.88,5.07,11.35,3
-4.87,0.49,8.53,-0.01,0,0.02,-0.24,-0.18,-0.18,3
-5.33,1.25,7.61,0.11,-0.15,-0.44,20.87,12.7,-30.58,1
-5.11,2.03,8.21,-0.03,0.05,0.05,-2.69,0.31,-2.14,1
-3.3,2.87,14.45,3.84,3.4,7.73,147.34,-191.41,-12.88,2
-8.18,3.03,2.4,-1.32,-0.12,-3.89,-16.42,13.06,4.39,1
-7.1,0.54,3.21,-0.82,-2.09,-3.86,39.43,98.02,-19.71,1
-4.69,2.92,8.16,0,0.17,-0.02,-3.48,0.12,-0.79,3
-19.41,-5.25,-5.75,-18,-8.83,-14.78,-120.54,-26.06,-107.73,2
-2.57,4.03,16.63,4.18,3.65,9.51,91,-170.59,21.42,2
-7.13,2.66,9.07,-3.67,0.89,0.05,64.88,9.89,66.89,1
-4.55,1.68,8.6,-0.05,-0.05,0.04,0.43,24.05,-6.53,1
-10.26,5.97,6.86,-7.05,2.82,-1.88,23.56,24.05,107.91,1
-4.69,2.09,8.35,0,0.14,-0.05,-2.62,-3.17,-0.85,3
-5.23,2.13,4.08,1.46,-0.85,-2.46,-2.2,-8.12,7.51,1
-6.51,6.34,4.74,1.36,5.76,-1.11,-26.67,-170.53,119.75,1
-4.38,4.23,8.95,4.15,2.72,4.33,-15.14,360.78,-112.12,1
-7.68,4.01,7.2,-1.68,3.47,-0.56,-9.64,-92.1,121.89,1
-4.8,2.28,8.31,-0.09,-0.04,0.01,9.03,0.18,2.5,3
-5.89,0.98,7.95,0.28,0.18,0.36,-5.31,35.22,-2.99,1
4.02,8.6,1.97,-0.09,-0.09,-0.04,0.12,-0.06,-0.24,3
